DATA,BARRAGEM MONTE DA ROCHA (27H/02C),,BARRAGEM MONTE DA ROCHA (27H/02C),,BARRAGEM MONTE DA ROCHA (27H/02C),,BARRAGEM MONTE DA ROCHA (27H/02C),,BARRAGEM RIO DA MULA (21A/10G),,BARRAGEM RIO DA MULA (21A/10G),,BARRAGEM RIO DA MULA (21A/10G),,BARRAGEM RIO DA MULA (21A/10G),,BARRANCO DO VELHO (30J/01UG),,BARRANCO DO VELHO (30J/01UG),,BARRANCO DO VELHO (30J/01UG),,BARRANCO DO VELHO (30J/01UG),,BARRANCOS (25P/01UG),,BARRANCOS (25P/01UG),,BARRANCOS (25P/01UG),,BARRANCOS (25P/01UG),,BARROSELAS (04E/01UG),,BARROSELAS (04E/01UG),,BARROSELAS (04E/01UG),,BARROSELAS (04E/01UG),,BATALHA (16E/06C),,BATALHA (16E/06C),,BATALHA (16E/06C),,BATALHA (16E/06C),,BECO (15H/03U),,BECO (15H/03U),,BECO (15H/03U),,BECO (15H/03U),,
,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,
13/01/2012 09:00,,,,,,,,,,,0,(vau),,,0.1,,,,0,(vau),,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/01/2012 09:00,,,,,,,,,,,0,(vau),,,0.1,,,,0,(vau),,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/01/2012 09:00,,,,,,,,,,,0,(vau),,,0.3,,,,0,(vau),,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/01/2012 09:00,,,,,,,,,,,0,(vau),,,0.3,,,,0,(vau),,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2012 09:00,,,,,,,,,,,0,(vau),,,0.8,,,,0,(vau),,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/01/2012 09:00,,,,,,,,,,,0,(vau),,,0.2,,,,0,(vau),,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/01/2012 09:00,,,,,,,,,,,0,(vau),,,0.2,,,,0,(vau),,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/01/2012 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,0,(vau),,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/01/2012 09:00,,,,,,,,,,,0,(vau),,,1.3,,,,0,(vau),,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/01/2012 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,0,(vau),,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/01/2012 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,0,(vau),,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/01/2012 09:00,,,,,,,,,,,0,(vau),,,0.2,,,,0,(vau),,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/01/2012 09:00,,,,,,,,,,,0,(vau),,,0.1,,,,0,(vau),,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/01/2012 09:00,,,,,,,,,,,0,(vau),,,0.2,,,,0,(vau),,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/01/2012 09:00,,,,,,,,,,,0,(vau),,,1.3,,,,0,(vau),,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2012 09:00,,,,,,,,,,,0,(vau),,,1,,,,0,(vau),,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2012 09:00,,,,,,,,,,,0,(vau),,,0.3,,,,0,(vau),,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/01/2012 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,0,(vau),,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/01/2012 09:00,,,,,,,,,,,0,(vau),,,0.2,,,,0,(vau),,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/02/2012 09:00,,,,,,,,,,,0,(vau),,,0.1,,,,0,(vau),,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2012 09:00,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/02/2012 09:00,,,,,,,,,,,0,(vau),,,0.9,,,,0,(vau),,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/02/2012 09:00,,,,,,,,,,,0,(vau),,,0.8,,,,0,(vau),,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/02/2012 09:00,,,,,,,,,,,0,(vau),,,1.2,,,,0,(vau),,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/02/2012 09:00,,,,,,,,,,,0,(vau),,,1.9,,,,0,(vau),,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/02/2012 09:00,,,,,,,,,,,0,(vau),,,3,,,,0,(vau),,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/02/2012 09:00,,,,,,,,,,,0,(vau),,,2,,,,0,(vau),,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/02/2012 09:00,,,,,,,,,,,0,(vau),,,0.8,,,,0,(vau),,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/02/2012 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,0,(vau),,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/02/2012 09:00,,,,,,,,,,,0,(vau),,,1.7,,,,0,(vau),,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/02/2012 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,0,(vau),,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/02/2012 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,0,(vau),,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/02/2012 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,0,(vau),,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/02/2012 09:00,,,,,,,,,,,0,(vau),,,1.7,,,,0,(vau),,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/02/2012 09:00,,,,,,,,,,,0,(vau),,,0.5,,,,0,(vau),,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/02/2012 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,0,(vau),,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/02/2012 09:00,,,,,,,,,,,0,(vau),,,0.2,,,,0,(vau),,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/02/2012 09:00,,,,,,,,,,,0,(vau),,,1.1,,,,0.2,(vau),,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/02/2012 09:00,,,,,,,,,,,0,(vau),,,1.5,,,,0,(vau),,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/02/2012 09:00,,,,,,,,,,,0,(vau),,,0.8,,,,0,(vau),,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/02/2012 09:00,,,,,,,,,,,0,(vau),,,1.6,,,,0,(vau),,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/02/2012 09:00,,,,,,,,,,,0,(vau),,,0.9,,,,0,(vau),,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/02/2012 09:00,,,,,,,,,,,0,(vau),,,0.3,,,,0,(vau),,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/02/2012 09:00,,,,,,,,,,,0,(vau),,,0.2,,,,0,(vau),,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/02/2012 09:00,,,,,,,,,,,0,(vau),,,0.5,,,,0,(vau),,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/02/2012 09:00,,,,,,,,,,,0,(vau),,,2.2,,,,0,(vau),,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/02/2012 09:00,,,,,,,,,,,0,(vau),,,0.8,,,,0.1,(vau),,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/02/2012 09:00,,,,,,,,,,,0,(vau),,,0.2,,,,0,(vau),,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/03/2012 09:00,,,,,,,,,,,0,(vau),,,0.2,,,,0,(vau),,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/03/2012 09:00,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/03/2012 09:00,,,,,,,,,,,0,(vau),,,0.5,,,,0,(vau),,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/03/2012 09:00,,,,,,,,,,,0,(vau),,,0.2,,,,0,(vau),,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/03/2012 09:00,,,,,,,,,,,0,(vau),,,2.1,,,,0,(vau),,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/03/2012 09:00,,,,,,,,,,,0,(vau),,,2.4,,,,0,(vau),,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/03/2012 09:00,,,,,,,,,,,0,(vau),,,1.8,,,,0,(vau),,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/03/2012 09:00,,,,,,,,,,,0,(vau),,,1.6,,,,0,(vau),,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/03/2012 09:00,,,,,,,,,,,0,(vau),,,1.3,,,,0,(vau),,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/03/2012 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,0,(vau),,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/03/2012 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,0.1,(vau),,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/03/2012 09:00,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/03/2012 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,0,(vau),,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/03/2012 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,0,(vau),,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/2012 09:00,,,,,,,,,,,0,(vau),,,0.3,,,,0,(vau),,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/03/2012 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,0.1,(vau),,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/03/2012 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,0,(vau),,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2012 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,0,(vau),,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/03/2012 09:00,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/03/2012 09:00,,,,,,,,,,,0,(vau),,,1.1,,,,0,(vau),,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/03/2012 09:00,,,,,,,,,,,0,(vau),,,0.8,,,,0,(vau),,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/03/2012 09:00,,,,,,,,,,,0.1,(vau),,,0.3,,,,0,(vau),,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2012 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,0,(vau),,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/03/2012 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,0,(vau),,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2012 09:00,,,,,,,,,,,0,(vau),,,0.2,,,,0.3,(vau),,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2012 09:00,,,,,,,,,,,0,(vau),,,0.5,,,,0,(vau),,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/03/2012 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,0,(vau),,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/03/2012 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,0,(vau),,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/03/2012 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,0,(vau),,,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/03/2012 09:00,,,,,,,,,,,0,(vau),,,0.5,,,,8.3,(vau),,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/03/2012 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,6.5,(vau),,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2012 09:00,,,,,,,,,,,0,(vau),,,0.3,,,,0.1,(vau),,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2012 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,0,(vau),,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/04/2012 09:00,,,,,,,,,,,0,(vau),,,0.8,,,,0.1,(vau),,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/04/2012 09:00,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2012 09:00,,,,,,,,,,,0,(vau),,,1.5,,,,0,(vau),,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/04/2012 09:00,,,,,,,,,,,0,(vau),,,0.8,,,,0,(vau),,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/04/2012 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,0,(vau),,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/04/2012 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,0,(vau),,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/04/2012 09:00,,,,,,,,,,,0,(vau),,,0.9,,,,0,(vau),,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2012 09:00,,,,,,,,,,,0,(vau),,,1.3,,,,0,(vau),,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/04/2012 09:00,,,,,,,,,,,0,(vau),,,0.5,,,,0,(vau),,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/04/2012 09:00,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/04/2012 09:00,,,,,,,,,,,0,(vau),,,1.8,,,,0,(vau),,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/04/2012 09:00,,,,,,,,,,,0,(vau),,,1.1,,,,0,(vau),,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/2012 09:00,,,,,,,,,,,0,(vau),,,1.6,,,,0,(vau),,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/04/2012 09:00,,,,,,,,,,,0,(vau),,,1.6,,,,0,(vau),,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/04/2012 09:00,,,,,,,,,,,0,(vau),,,3.1,,,,0,(vau),,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/04/2012 09:00,,,,,,,,,,,0,(vau),,,0.8,,,,0,(vau),,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/04/2012 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,0,(vau),,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/04/2012 09:00,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/04/2012 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,0,(vau),,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/04/2012 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,0,(vau),,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/04/2012 09:00,,,,,,,,,,,0,(vau),,,0.8,,,,0,(vau),,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/04/2012 09:00,,,,,,,,,,,0,(vau),,,0.9,,,,0,(vau),,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/04/2012 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,0,(vau),,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/04/2012 09:00,,,,,,,,,,,0,(vau),,,0.3,,,,0,(vau),,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/04/2012 09:00,,,,,,,,,,,0,(vau),,,0.1,,,,0,(vau),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/04/2012 09:00,,,,,,,,,,,0,(vau),,,0.3,,,,0,(vau),,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/04/2012 09:00,,,,,,,,,,,0,(vau),,,0.2,,,,0,(vau),,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/04/2012 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,0,(vau),,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/05/2012 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,0,(vau),,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/05/2012 09:00,,,,,,,,,,,0,(vau),,,1,,,,0,(vau),,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/05/2012 09:00,,,,,,,,,,,0,(vau),,,0.5,,,,0,(vau),,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/05/2012 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,0,(vau),,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/05/2012 09:00,,,,,,,,,,,0,(vau),,,0.5,,,,0,(vau),,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/05/2012 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,0,(vau),,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/05/2012 09:00,,,,,,,,,,,0,(vau),,,0.5,,,,0,(vau),,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/05/2012 09:00,,,,,,,,,,,0,(vau),,,0.2,,,,0,(vau),,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/05/2012 09:00,,,,,,,,,,,0,(vau),,,0.2,,,,0,(vau),,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/05/2012 09:00,,,,,,,,,,,0,(vau),,,0.2,,,,0,(vau),,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/05/2012 09:00,,,,,,,,,,,0,(vau),,,0.2,,,,0,(vau),,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/05/2012 09:00,,,,,,,,,,,0,(vau),,,0.2,,,,0,(vau),,,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/05/2012 09:00,,,,,,,,,,,0,(vau),,,1,,,,0,(vau),,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/05/2012 09:00,,,,,,,,,,,0,(vau),,,1.7,,,,0,(vau),,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/05/2012 09:00,,,,,,,,,,,0,(vau),,,2,,,,0,(vau),,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/05/2012 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,0,(vau),,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/05/2012 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,0,(vau),,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/05/2012 09:00,,,,,,,,,,,0,(vau),,,2.3,,,,0,(vau),,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/05/2012 09:00,,,,,,,,,,,0,(vau),,,0.9,,,,1.7,(vau),,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/05/2012 09:00,,,,,,,,,,,0,(vau),,,0.5,,,,0.8,(vau),,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/05/2012 09:00,,,,,,,,,,,0,(vau),,,1.2,,,,0,(vau),,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/05/2012 09:00,,,,,,,,,,,0,(vau),,,0.8,,,,0,(vau),,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/05/2012 09:00,,,,,,,,,,,0,(vau),,,1.3,,,,0,(vau),,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/05/2012 09:00,,,,,,,,,,,0,(vau),,,0.8,,,,0,(vau),,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/05/2012 09:00,,,,,,,,,,,0,(vau),,,2,,,,0,(vau),,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/05/2012 09:00,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/05/2012 09:00,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/05/2012 09:00,,,,,,,,,,,0,(vau),,,2.2,,,,0,(vau),,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/05/2012 09:00,,,,,,,,,,,0,(vau),,,1.3,,,,0,(vau),,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/05/2012 09:00,,,,,,,,,,,0,(vau),,,1.9,,,,0,(vau),,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/05/2012 09:00,,,,,,,,,,,0,(vau),,,2.5,,,,0,(vau),,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/06/2012 09:00,,,,,,,,,,,0,(vau),,,0.5,,,,0,(vau),,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2012 09:00,,,,,,,,,,,0,(vau),,,0.5,,,,0,(vau),,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/06/2012 09:00,,,,,,,,,,,0,(vau),,,0.8,,,,0,(vau),,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/06/2012 09:00,,,,,,,,,,,0,(vau),,,0.8,,,,0,(vau),,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/06/2012 09:00,,,,,,,,,,,0,(vau),,,2,,,,0,(vau),,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/06/2012 09:00,,,,,,,,,,,0,(vau),,,1.2,,,,0,(vau),,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/06/2012 09:00,,,,,,,,,,,0,(vau),,,0.3,,,,0,(vau),,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/06/2012 09:00,,,,,,,,,,,0,(vau),,,0.8,,,,0,(vau),,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/06/2012 09:00,,,,,,,,,,,0,(vau),,,0.7,,,,0,(vau),,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/06/2012 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,0,(vau),,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/06/2012 09:00,,,,,,,,,,,0,(vau),,,1.2,,,,0,(vau),,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/06/2012 09:00,,,,,,,,,,,0,(vau),,,1.3,,,,0,(vau),,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/06/2012 09:00,,,,,,,,,,,0,(vau),,,2.3,,,,0,(vau),,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/06/2012 09:00,,,,,,,,,,,0,(vau),,,2.2,,,,0,(vau),,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/06/2012 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,0,(vau),,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/06/2012 09:00,,,,,,,,,,,0,(vau),,,0.4,,,,0,(vau),,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/06/2012 09:00,,,,,,,,,,,0,(vau),,,0.6,,,,0,(vau),,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/06/2012 09:00,,,,,,,,,,,0,(vau),,,1.5,,,,0,(vau),,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
